waktu,sensor_id,lokasi,ch4,h2s,suhu,kelembaban
2026-06-06 10:20:00,GS001,Area Dasar Tambang,1.072,8.338,32.282,68.866
2026-06-06 10:25:00,GS001,Area Dasar Tambang,0.851,6.36,32.006,73.683
2026-06-06 10:30:00,GS001,Area Dasar Tambang,0.693,4.002,32.221,72.817
2026-06-06 10:35:00,GS001,Area Dasar Tambang,0.566,3.033,30.976,78.761
2026-06-06 10:40:00,GS001,Area Dasar Tambang,0.451,2.029,32.354,79.519
2026-06-06 10:45:00,GS001,Area Dasar Tambang,0.706,3.985,30.158,76.778
2026-06-06 10:50:00,GS001,Area Dasar Tambang,1.05,6.967,30.379,74.504
2026-06-06 10:55:00,GS001,Area Dasar Tambang,1.31,9.851,32.519,76.569
2026-06-06 11:00:00,GS001,Area Dasar Tambang,1.657,13.74,33.587,71.235
2026-06-06 11:05:00,GS001,Area Dasar Tambang,1.831,15.952,32.11,69.676
2026-06-06 11:10:00,GS001,Area Dasar Tambang,2.161,19.62,32.113,71.091
2026-06-06 11:15:00,GS001,Area Dasar Tambang,2.618,24.191,36.702,71.484
2026-06-06 11:20:00,GS001,Area Dasar Tambang,2.076,18.003,33.339,73.254
2026-06-06 11:25:00,GS001,Area Dasar Tambang,1.95,13.527,33.72,73.607
2026-06-06 11:30:00,GS001,Area Dasar Tambang,1.312,10.308,33.833,71.463
2026-06-06 11:35:00,GS001,Area Dasar Tambang,1.0,6.517,30.199,78.144
2026-06-06 11:40:00,GS001,Area Dasar Tambang,0.781,4.778,31.789,74.412
2026-06-06 11:45:00,GS001,Area Dasar Tambang,0.381,2.059,29.369,75.175
2026-06-06 11:50:00,GS001,Area Dasar Tambang,0.506,3.116,32.535,74.952
2026-06-06 11:55:00,GS001,Area Dasar Tambang,0.737,3.875,33.479,73.508
2026-06-06 12:00:00,GS001,Area Dasar Tambang,0.953,5.842,33.929,77.798
2026-06-06 12:05:00,GS001,Area Dasar Tambang,1.055,7.833,32.587,78.158
2026-06-06 12:10:00,GS001,Area Dasar Tambang,0.997,7.013,32.456,75.395
2026-06-06 12:15:00,GS001,Area Dasar Tambang,0.848,5.805,31.695,79.695
2026-06-06 12:20:00,GS001,Area Dasar Tambang,0.865,5.156,31.66,78.276
2026-06-06 12:25:00,GS001,Area Dasar Tambang,0.673,3.975,30.171,73.154
2026-06-06 12:30:00,GS001,Area Dasar Tambang,0.613,3.022,31.955,78.682
2026-06-06 12:35:00,GS001,Area Dasar Tambang,0.81,5.111,31.247,77.255
2026-06-06 12:40:00,GS001,Area Dasar Tambang,0.971,7.104,32.342,72.991
2026-06-06 12:45:00,GS001,Area Dasar Tambang,1.202,8.776,31.13,70.67
2026-06-06 12:50:00,GS001,Area Dasar Tambang,1.471,11.469,32.688,79.838
2026-06-06 12:55:00,GS001,Area Dasar Tambang,1.588,14.577,31.907,73.745
2026-06-06 13:00:00,GS001,Area Dasar Tambang,1.771,15.223,33.586,71.672
2026-06-06 13:05:00,GS001,Area Dasar Tambang,2.142,18.172,33.155,68.418
2026-06-06 13:10:00,GS001,Area Dasar Tambang,1.728,13.925,31.612,69.764
2026-06-06 13:15:00,GS001,Area Dasar Tambang,1.66,11.874,30.323,70.961
2026-06-06 13:20:00,GS001,Area Dasar Tambang,1.297,10.219,32.71,76.003
2026-06-06 13:25:00,GS001,Area Dasar Tambang,1.072,8.109,30.686,73.141
2026-06-06 13:30:00,GS001,Area Dasar Tambang,0.863,5.715,32.841,78.093
2026-06-06 13:35:00,GS001,Area Dasar Tambang,0.739,4.006,32.273,71.575
2026-06-06 13:40:00,GS001,Area Dasar Tambang,0.635,3.021,31.88,78.17
2026-06-06 13:45:00,GS001,Area Dasar Tambang,0.461,1.88,30.117,79.763
2026-06-06 13:50:00,GS001,Area Dasar Tambang,0.728,3.781,29.976,74.772
2026-06-06 13:55:00,GS001,Area Dasar Tambang,0.986,6.619,29.708,73.502
2026-06-06 14:00:00,GS001,Area Dasar Tambang,1.304,9.528,31.752,78.176
2026-06-06 14:05:00,GS001,Area Dasar Tambang,1.517,12.893,33.624,72.762
2026-06-06 14:10:00,GS001,Area Dasar Tambang,1.856,16.745,32.299,76.225
2026-06-06 14:15:00,GS001,Area Dasar Tambang,2.238,19.726,33.633,72.923
2026-06-06 14:20:00,GS001,Area Dasar Tambang,2.602,23.474,33.455,70.825
2026-06-06 14:25:00,GS001,Area Dasar Tambang,2.159,17.262,34.342,73.343
2026-06-06 14:30:00,GS001,Area Dasar Tambang,1.705,14.677,35.513,75.925
2026-06-06 14:35:00,GS001,Area Dasar Tambang,1.48,10.034,30.06,68.541
2026-06-06 14:40:00,GS001,Area Dasar Tambang,1.01,6.834,30.637,74.812
2026-06-06 14:45:00,GS001,Area Dasar Tambang,0.825,4.709,30.934,80.59
2026-06-06 14:50:00,GS001,Area Dasar Tambang,0.357,2.07,30.203,79.703
2026-06-06 14:55:00,GS001,Area Dasar Tambang,0.544,3.089,32.127,73.453
2026-06-06 15:00:00,GS001,Area Dasar Tambang,0.745,3.864,31.524,77.795
2026-06-06 15:05:00,GS001,Area Dasar Tambang,0.919,6.081,30.34,71.896
2026-06-06 15:10:00,GS001,Area Dasar Tambang,1.138,8.059,33.053,74.866
2026-06-06 15:15:00,GS001,Area Dasar Tambang,0.944,7.271,31.033,76.026
2026-06-06 15:20:00,GS001,Area Dasar Tambang,0.874,6.395,30.299,74.974
2026-06-06 15:25:00,GS001,Area Dasar Tambang,0.804,4.782,31.714,80.9
2026-06-06 15:30:00,GS001,Area Dasar Tambang,0.68,4.063,27.769,76.88
2026-06-06 15:35:00,GS001,Area Dasar Tambang,0.587,2.902,32.445,75.995
2026-06-06 15:40:00,GS001,Area Dasar Tambang,0.793,4.925,28.9,72.559
2026-06-06 15:45:00,GS001,Area Dasar Tambang,1.038,6.409,30.534,73.801
2026-06-06 15:50:00,GS001,Area Dasar Tambang,1.284,9.277,31.091,77.861
2026-06-06 15:55:00,GS001,Area Dasar Tambang,1.359,11.444,30.261,77.177
2026-06-06 16:00:00,GS001,Area Dasar Tambang,1.574,12.465,31.92,73.81
2026-06-06 16:05:00,GS001,Area Dasar Tambang,1.764,15.332,31.742,73.787
2026-06-06 16:10:00,GS001,Area Dasar Tambang,2.035,17.956,32.221,71.43
2026-06-06 16:15:00,GS001,Area Dasar Tambang,1.737,15.155,33.617,74.811
2026-06-06 16:20:00,GS001,Area Dasar Tambang,1.685,12.248,32.824,75.056
2026-06-06 16:25:00,GS001,Area Dasar Tambang,1.248,9.822,31.352,75.917
2026-06-06 16:30:00,GS001,Area Dasar Tambang,1.092,8.044,33.183,77.589
2026-06-06 16:35:00,GS001,Area Dasar Tambang,0.894,5.839,32.93,78.353
2026-06-06 16:40:00,GS001,Area Dasar Tambang,0.636,3.95,31.507,79.399
2026-06-06 16:45:00,GS001,Area Dasar Tambang,0.636,3.034,31.828,77.198
2026-06-06 16:50:00,GS001,Area Dasar Tambang,0.473,1.979,31.024,77.892
2026-06-06 16:55:00,GS001,Area Dasar Tambang,0.625,3.936,31.27,76.133
2026-06-06 17:00:00,GS001,Area Dasar Tambang,0.99,7.137,30.141,71.051
2026-06-06 17:05:00,GS001,Area Dasar Tambang,1.282,10.306,34.053,77.346
2026-06-06 17:10:00,GS001,Area Dasar Tambang,1.506,12.879,32.632,74.526
2026-06-06 17:15:00,GS001,Area Dasar Tambang,1.941,15.413,32.785,74.227
2026-06-06 17:20:00,GS001,Area Dasar Tambang,2.273,19.355,32.544,64.213
2026-06-06 17:25:00,GS001,Area Dasar Tambang,2.438,23.497,32.038,71.47
2026-06-06 17:30:00,GS001,Area Dasar Tambang,2.095,16.373,33.284,69.326
2026-06-06 17:35:00,GS001,Area Dasar Tambang,1.835,13.282,32.639,72.173
2026-06-06 17:40:00,GS001,Area Dasar Tambang,1.417,10.05,31.871,69.453
2026-06-06 17:45:00,GS001,Area Dasar Tambang,0.941,6.837,31.789,73.175
2026-06-06 17:50:00,GS001,Area Dasar Tambang,0.825,4.944,30.284,75.155
2026-06-06 17:55:00,GS001,Area Dasar Tambang,0.409,2.026,33.114,75.913
2026-06-06 18:00:00,GS001,Area Dasar Tambang,0.497,3.051,30.971,75.458
2026-06-06 18:05:00,GS001,Area Dasar Tambang,0.638,3.918,29.86,71.682
2026-06-06 18:10:00,GS001,Area Dasar Tambang,0.868,5.749,32.133,77.827
2026-06-06 18:15:00,GS001,Area Dasar Tambang,1.06,7.917,29.251,73.517
2026-06-06 18:20:00,GS001,Area Dasar Tambang,1.016,7.231,30.602,78.156
2026-06-06 18:25:00,GS001,Area Dasar Tambang,0.839,5.701,32.291,81.08
2026-06-06 18:30:00,GS001,Area Dasar Tambang,0.82,4.992,28.552,69.852
2026-06-06 18:35:00,GS001,Area Dasar Tambang,0.705,3.943,29.82,77.202
2026-06-06 18:40:00,GS001,Area Dasar Tambang,0.605,3.113,31.27,80.783
2026-06-06 18:45:00,GS001,Area Dasar Tambang,0.8,4.977,32.633,73.026
2026-06-06 18:50:00,GS001,Area Dasar Tambang,1.113,7.105,31.98,76.575
2026-06-06 18:55:00,GS001,Area Dasar Tambang,1.29,9.285,29.758,78.154
2026-06-06 19:00:00,GS001,Area Dasar Tambang,1.381,11.047,30.363,75.558
2026-06-06 19:05:00,GS001,Area Dasar Tambang,1.558,13.052,31.834,78.621
2026-06-06 19:10:00,GS001,Area Dasar Tambang,1.943,15.028,32.583,70.924
2026-06-06 19:15:00,GS001,Area Dasar Tambang,2.088,17.763,32.247,73.779
2026-06-06 19:20:00,GS001,Area Dasar Tambang,1.663,13.979,30.351,74.028
2026-06-06 19:25:00,GS001,Area Dasar Tambang,1.616,12.346,34.083,70.529
2026-06-06 19:30:00,GS001,Area Dasar Tambang,1.312,9.623,31.708,76.286
2026-06-06 19:35:00,GS001,Area Dasar Tambang,1.104,7.548,30.127,70.857
2026-06-06 19:40:00,GS001,Area Dasar Tambang,0.92,6.495,33.217,70.236
2026-06-06 19:45:00,GS001,Area Dasar Tambang,0.757,4.15,29.365,76.066
2026-06-06 19:50:00,GS001,Area Dasar Tambang,0.644,3.066,29.471,78.881
2026-06-06 19:55:00,GS001,Area Dasar Tambang,0.414,1.982,32.411,78.057
2026-06-06 20:00:00,GS001,Area Dasar Tambang,0.68,4.142,32.416,81.035
2026-06-06 20:05:00,GS001,Area Dasar Tambang,1.035,7.303,32.423,76.807
2026-06-06 20:10:00,GS001,Area Dasar Tambang,1.305,9.905,30.353,72.134
2026-06-06 20:15:00,GS001,Area Dasar Tambang,1.582,13.126,34.162,73.876
2026-06-06 20:20:00,GS001,Area Dasar Tambang,1.976,16.691,32.397,74.736
2026-06-06 20:25:00,GS001,Area Dasar Tambang,2.179,21.058,33.839,68.571
2026-06-06 20:30:00,GS001,Area Dasar Tambang,2.516,25.582,33.158,72.272
2026-06-06 20:35:00,GS001,Area Dasar Tambang,2.146,17.254,33.674,67.986
2026-06-06 20:40:00,GS001,Area Dasar Tambang,1.755,14.602,33.065,72.111
2026-06-06 20:45:00,GS001,Area Dasar Tambang,1.425,9.976,32.216,75.944
2026-06-06 20:50:00,GS001,Area Dasar Tambang,0.971,7.011,31.403,70.243
2026-06-06 20:55:00,GS001,Area Dasar Tambang,0.763,5.314,31.985,71.976
2026-06-06 21:00:00,GS001,Area Dasar Tambang,0.338,1.991,32.723,77.417
2026-06-06 21:05:00,GS001,Area Dasar Tambang,0.552,3.042,31.584,72.886
2026-06-06 21:10:00,GS001,Area Dasar Tambang,0.738,3.946,32.277,74.492
2026-06-06 21:15:00,GS001,Area Dasar Tambang,0.907,6.084,31.207,77.23
2026-06-06 21:20:00,GS001,Area Dasar Tambang,1.088,7.792,33.629,78.147
2026-06-06 21:25:00,GS001,Area Dasar Tambang,0.97,7.159,30.564,71.446
2026-06-06 21:30:00,GS001,Area Dasar Tambang,0.941,5.591,32.564,75.232
2026-06-06 21:35:00,GS001,Area Dasar Tambang,0.792,5.082,32.028,73.488
2026-06-06 21:40:00,GS001,Area Dasar Tambang,0.729,4.018,29.632,76.477
2026-06-06 21:45:00,GS001,Area Dasar Tambang,0.655,3.201,31.992,73.334
2026-06-06 21:50:00,GS001,Area Dasar Tambang,0.82,5.17,32.209,78.386
2026-06-06 21:55:00,GS001,Area Dasar Tambang,1.015,6.98,30.733,69.306
2026-06-06 22:00:00,GS001,Area Dasar Tambang,1.216,9.067,32.509,70.041
2026-06-06 22:05:00,GS001,Area Dasar Tambang,1.436,11.904,32.1,73.817
2026-06-06 22:10:00,GS001,Area Dasar Tambang,1.62,14.057,30.882,73.593
2026-06-06 22:15:00,GS001,Area Dasar Tambang,1.742,14.672,32.436,75.88
2026-06-06 22:20:00,GS001,Area Dasar Tambang,2.144,18.323,32.306,78.079
2026-06-06 22:25:00,GS001,Area Dasar Tambang,1.671,13.68,30.1,76.021
2026-06-06 22:30:00,GS001,Area Dasar Tambang,1.558,13.161,30.41,77.258
2026-06-06 22:35:00,GS001,Area Dasar Tambang,1.304,10.322,29.891,78.346
2026-06-06 22:40:00,GS001,Area Dasar Tambang,1.135,7.988,32.621,72.704
2026-06-06 22:45:00,GS001,Area Dasar Tambang,0.877,5.889,29.166,78.62
2026-06-06 22:50:00,GS001,Area Dasar Tambang,0.748,3.888,31.736,76.182
2026-06-06 22:55:00,GS001,Area Dasar Tambang,0.613,2.925,30.001,80.24
2026-06-06 23:00:00,GS001,Area Dasar Tambang,0.497,2.162,31.057,75.111
2026-06-06 23:05:00,GS001,Area Dasar Tambang,0.749,4.101,32.107,80.667
2026-06-06 23:10:00,GS001,Area Dasar Tambang,0.974,6.964,31.284,72.076
2026-06-06 23:15:00,GS001,Area Dasar Tambang,1.286,10.535,32.203,70.962
2026-06-06 23:20:00,GS001,Area Dasar Tambang,1.5,13.866,32.183,72.084
2026-06-06 23:25:00,GS001,Area Dasar Tambang,1.879,15.055,34.561,71.852
2026-06-06 23:30:00,GS001,Area Dasar Tambang,2.32,20.041,34.887,72.739
2026-06-06 23:35:00,GS001,Area Dasar Tambang,2.585,24.69,34.233,71.988
2026-06-06 23:40:00,GS001,Area Dasar Tambang,2.08,19.379,31.803,72.012
2026-06-06 23:45:00,GS001,Area Dasar Tambang,1.801,14.225,32.04,73.919
2026-06-06 23:50:00,GS001,Area Dasar Tambang,1.391,9.367,32.212,70.742
2026-06-06 23:55:00,GS001,Area Dasar Tambang,0.931,7.038,32.421,76.58
2026-06-07 00:00:00,GS001,Area Dasar Tambang,0.823,4.613,29.785,82.0
2026-06-07 00:05:00,GS001,Area Dasar Tambang,0.358,2.049,29.954,78.249
2026-06-07 00:10:00,GS001,Area Dasar Tambang,0.475,3.067,31.17,75.619
2026-06-07 00:15:00,GS001,Area Dasar Tambang,0.658,4.043,29.687,78.317
2026-06-07 00:20:00,GS001,Area Dasar Tambang,1.005,6.324,32.302,75.74
2026-06-07 00:25:00,GS001,Area Dasar Tambang,1.015,7.577,33.221,72.631
2026-06-07 00:30:00,GS001,Area Dasar Tambang,0.972,6.954,30.162,71.32
2026-06-07 00:35:00,GS001,Area Dasar Tambang,0.898,5.786,30.469,73.625
2026-06-07 00:40:00,GS001,Area Dasar Tambang,0.821,4.954,31.076,77.815
2026-06-07 00:45:00,GS001,Area Dasar Tambang,0.694,3.955,31.787,79.058
2026-06-07 00:50:00,GS001,Area Dasar Tambang,0.594,3.01,30.127,74.349
2026-06-07 00:55:00,GS001,Area Dasar Tambang,0.831,5.089,31.87,76.854
2026-06-07 01:00:00,GS001,Area Dasar Tambang,1.002,7.195,32.678,77.734
2026-06-07 01:05:00,GS001,Area Dasar Tambang,1.195,9.499,32.091,75.872
2026-06-07 01:10:00,GS001,Area Dasar Tambang,1.416,11.109,31.058,76.076
2026-06-07 01:15:00,GS001,Area Dasar Tambang,1.782,12.805,32.291,71.697
2026-06-07 01:20:00,GS001,Area Dasar Tambang,1.765,15.927,31.625,70.635
2026-06-07 01:25:00,GS001,Area Dasar Tambang,1.873,17.455,30.559,72.794
2026-06-07 01:30:00,GS001,Area Dasar Tambang,1.89,13.795,30.24,74.592
2026-06-07 01:35:00,GS001,Area Dasar Tambang,1.456,12.624,31.837,71.155
2026-06-07 01:40:00,GS001,Area Dasar Tambang,0.434,1.916,30.471,79.077
2026-06-07 01:45:00,GS001,Area Dasar Tambang,0.565,2.999,30.699,77.843
2026-06-07 01:50:00,GS001,Area Dasar Tambang,0.617,3.808,30.732,74.804
2026-06-07 01:55:00,GS001,Area Dasar Tambang,0.836,6.206,31.726,76.426
2026-06-07 02:00:00,GS001,Area Dasar Tambang,1.069,8.025,32.25,74.205
2026-06-07 02:05:00,GS001,Area Dasar Tambang,1.018,6.777,31.623,78.427
2026-06-07 02:10:00,GS001,Area Dasar Tambang,0.949,6.319,31.759,76.096
2026-06-07 02:15:00,GS001,Area Dasar Tambang,0.782,4.639,29.616,75.489
2026-06-07 02:20:00,GS001,Area Dasar Tambang,0.696,4.226,32.841,74.886
2026-06-07 02:25:00,GS001,Area Dasar Tambang,0.633,2.943,31.949,79.483
2026-06-07 02:30:00,GS001,Area Dasar Tambang,0.85,4.901,32.57,70.307
2026-06-07 02:35:00,GS001,Area Dasar Tambang,1.052,6.993,31.495,68.888
2026-06-07 02:40:00,GS001,Area Dasar Tambang,1.181,9.488,31.257,76.112
2026-06-07 02:45:00,GS001,Area Dasar Tambang,1.402,11.468,32.245,71.242
2026-06-07 02:50:00,GS001,Area Dasar Tambang,1.604,13.833,32.841,72.66
2026-06-07 02:55:00,GS001,Area Dasar Tambang,1.962,15.696,33.562,72.914
2026-06-07 03:00:00,GS001,Area Dasar Tambang,2.058,18.549,29.936,72.122
2026-06-07 03:05:00,GS001,Area Dasar Tambang,1.689,13.72,32.147,67.519
2026-06-07 03:10:00,GS001,Area Dasar Tambang,1.392,12.598,32.795,65.954
2026-06-07 03:15:00,GS001,Area Dasar Tambang,1.27,10.352,31.642,77.685
2026-06-07 03:20:00,GS001,Area Dasar Tambang,1.146,7.566,31.618,73.656
2026-06-07 03:25:00,GS001,Area Dasar Tambang,0.844,5.651,30.484,74.052
2026-06-07 03:30:00,GS001,Area Dasar Tambang,0.711,4.167,31.943,79.311
2026-06-07 03:35:00,GS001,Area Dasar Tambang,0.589,3.072,30.915,75.64
2026-06-07 03:40:00,GS001,Area Dasar Tambang,0.576,1.814,28.677,79.194
2026-06-07 03:45:00,GS001,Area Dasar Tambang,0.689,3.77,29.884,74.153
2026-06-07 03:50:00,GS001,Area Dasar Tambang,1.036,7.339,33.566,71.169
2026-06-07 03:55:00,GS001,Area Dasar Tambang,1.229,9.426,33.545,76.252
2026-06-07 04:00:00,GS001,Area Dasar Tambang,1.605,13.119,32.227,70.681
2026-06-07 04:05:00,GS001,Area Dasar Tambang,1.939,15.881,31.13,74.677
2026-06-07 04:10:00,GS001,Area Dasar Tambang,2.163,20.182,32.835,74.567
2026-06-07 04:15:00,GS001,Area Dasar Tambang,2.522,23.152,33.83,72.007
2026-06-07 04:20:00,GS001,Area Dasar Tambang,2.143,18.746,32.187,73.924
2026-06-07 04:25:00,GS001,Area Dasar Tambang,1.676,13.933,32.242,77.228
2026-06-07 04:30:00,GS001,Area Dasar Tambang,1.391,10.243,29.931,72.959
2026-06-07 04:35:00,GS001,Area Dasar Tambang,0.966,7.693,30.952,75.22
2026-06-07 04:40:00,GS001,Area Dasar Tambang,0.805,4.682,30.837,77.23
2026-06-07 04:45:00,GS001,Area Dasar Tambang,0.381,1.894,30.828,80.762
2026-06-07 04:50:00,GS001,Area Dasar Tambang,0.549,3.0,29.816,81.423
2026-06-07 04:55:00,GS001,Area Dasar Tambang,0.679,4.329,30.23,72.135
2026-06-07 05:00:00,GS001,Area Dasar Tambang,0.956,5.206,32.4,62.856
2026-06-07 05:05:00,GS001,Area Dasar Tambang,1.143,8.154,33.165,69.383
2026-06-07 05:10:00,GS001,Area Dasar Tambang,0.919,7.673,28.994,78.188
2026-06-07 05:15:00,GS001,Area Dasar Tambang,0.847,5.609,31.194,69.119
2026-06-07 05:20:00,GS001,Area Dasar Tambang,0.813,5.059,29.225,79.198
2026-06-07 05:25:00,GS001,Area Dasar Tambang,0.653,4.091,32.757,80.521
2026-06-07 05:30:00,GS001,Area Dasar Tambang,0.591,2.82,29.922,74.763
2026-06-07 05:35:00,GS001,Area Dasar Tambang,0.786,5.1,31.045,72.269
2026-06-07 05:40:00,GS001,Area Dasar Tambang,0.993,6.593,31.907,69.061
2026-06-07 05:45:00,GS001,Area Dasar Tambang,1.274,9.521,31.425,71.104
2026-06-07 05:50:00,GS001,Area Dasar Tambang,1.239,11.129,35.207,69.357
2026-06-07 05:55:00,GS001,Area Dasar Tambang,1.681,12.484,33.105,77.616
2026-06-07 06:00:00,GS001,Area Dasar Tambang,1.922,14.476,32.828,73.112
2026-06-07 06:05:00,GS001,Area Dasar Tambang,1.939,17.545,32.055,73.997
2026-06-07 06:10:00,GS001,Area Dasar Tambang,1.755,14.326,32.429,74.523
2026-06-07 06:15:00,GS001,Area Dasar Tambang,1.403,12.585,32.934,76.149
2026-06-07 06:20:00,GS001,Area Dasar Tambang,1.148,10.134,35.406,67.761
2026-06-07 06:25:00,GS001,Area Dasar Tambang,1.116,7.704,29.748,74.487
2026-06-07 06:30:00,GS001,Area Dasar Tambang,0.864,5.924,31.308,70.658
2026-06-07 06:35:00,GS001,Area Dasar Tambang,0.61,3.678,32.882,79.414
2026-06-07 06:40:00,GS001,Area Dasar Tambang,0.606,2.986,30.742,80.513
2026-06-07 06:45:00,GS001,Area Dasar Tambang,0.532,1.955,27.173,82.616
2026-06-07 06:50:00,GS001,Area Dasar Tambang,0.663,3.752,31.217,80.316
2026-06-07 06:55:00,GS001,Area Dasar Tambang,0.943,7.604,29.488,71.737
2026-06-07 07:00:00,GS001,Area Dasar Tambang,1.256,10.075,29.019,84.449
2026-06-07 07:05:00,GS001,Area Dasar Tambang,1.669,13.523,33.765,71.434
2026-06-07 07:10:00,GS001,Area Dasar Tambang,1.818,15.742,35.884,75.619
2026-06-07 07:15:00,GS001,Area Dasar Tambang,2.168,19.222,33.13,77.619
2026-06-07 07:20:00,GS001,Area Dasar Tambang,2.484,22.822,34.305,64.373
2026-06-07 07:25:00,GS001,Area Dasar Tambang,2.159,17.364,33.555,73.493
2026-06-07 07:30:00,GS001,Area Dasar Tambang,1.849,14.301,34.904,76.717
2026-06-07 07:35:00,GS001,Area Dasar Tambang,1.394,11.73,31.176,71.606
2026-06-07 07:40:00,GS001,Area Dasar Tambang,1.025,7.631,32.466,70.522
2026-06-07 07:45:00,GS001,Area Dasar Tambang,0.789,4.749,32.189,80.842
2026-06-07 07:50:00,GS001,Area Dasar Tambang,0.375,1.798,29.981,75.905
2026-06-07 07:55:00,GS001,Area Dasar Tambang,0.556,3.25,29.996,77.943
2026-06-07 08:00:00,GS001,Area Dasar Tambang,0.725,3.586,29.641,70.127
2026-06-07 08:05:00,GS001,Area Dasar Tambang,0.827,6.5,34.429,77.826
2026-06-07 08:10:00,GS001,Area Dasar Tambang,1.084,8.219,33.733,73.172
2026-06-07 08:15:00,GS001,Area Dasar Tambang,1.115,6.938,31.363,72.34
2026-06-07 08:20:00,GS001,Area Dasar Tambang,0.835,6.299,30.728,74.349
2026-06-07 08:25:00,GS001,Area Dasar Tambang,0.806,5.208,28.355,72.192
2026-06-07 08:30:00,GS001,Area Dasar Tambang,0.745,4.12,28.784,81.659
2026-06-07 08:35:00,GS001,Area Dasar Tambang,0.67,3.084,30.401,76.66
2026-06-07 08:40:00,GS001,Area Dasar Tambang,0.801,4.769,32.018,79.947
2026-06-07 08:45:00,GS001,Area Dasar Tambang,0.91,7.286,32.498,79.151
2026-06-07 08:50:00,GS001,Area Dasar Tambang,1.282,8.596,28.273,72.913
2026-06-07 08:55:00,GS001,Area Dasar Tambang,1.476,10.534,32.539,74.072
2026-06-07 09:00:00,GS001,Area Dasar Tambang,1.633,11.969,32.821,70.294
2026-06-07 09:05:00,GS001,Area Dasar Tambang,1.789,16.143,32.691,70.886
2026-06-07 09:10:00,GS001,Area Dasar Tambang,1.997,17.644,36.413,72.391
2026-06-07 09:15:00,GS001,Area Dasar Tambang,1.78,13.926,32.677,76.301
2026-06-07 09:20:00,GS001,Area Dasar Tambang,1.502,11.881,30.317,71.888
2026-06-07 09:25:00,GS001,Area Dasar Tambang,1.302,9.746,35.222,73.275
2026-06-07 09:30:00,GS001,Area Dasar Tambang,1.111,8.066,32.059,80.358
2026-06-07 09:35:00,GS001,Area Dasar Tambang,0.887,6.345,28.966,81.445
2026-06-07 09:40:00,GS001,Area Dasar Tambang,0.707,4.203,30.746,84.573
2026-06-07 09:45:00,GS001,Area Dasar Tambang,0.591,2.913,33.671,77.374
2026-06-07 09:50:00,GS001,Area Dasar Tambang,0.488,1.957,29.783,78.619
2026-06-07 09:55:00,GS001,Area Dasar Tambang,0.654,3.946,31.694,81.352
2026-06-07 10:00:00,GS001,Area Dasar Tambang,0.998,6.699,32.271,77.303
2026-06-07 10:05:00,GS001,Area Dasar Tambang,1.225,9.592,32.272,69.744
2026-06-07 10:10:00,GS001,Area Dasar Tambang,1.531,12.577,32.441,73.718
2026-06-07 10:15:00,GS001,Area Dasar Tambang,2.066,15.721,36.112,64.836
2026-06-07 10:20:00,GS001,Area Dasar Tambang,2.071,19.353,30.618,70.479
2026-06-07 10:25:00,GS001,Area Dasar Tambang,2.603,23.601,35.235,67.22
2026-06-07 10:30:00,GS001,Area Dasar Tambang,2.119,18.709,34.974,75.899
2026-06-07 10:35:00,GS001,Area Dasar Tambang,2.037,14.638,33.349,70.343
2026-06-07 10:40:00,GS001,Area Dasar Tambang,1.288,10.078,30.87,72.809
2026-06-07 10:45:00,GS001,Area Dasar Tambang,1.005,7.002,32.573,74.95
2026-06-07 10:50:00,GS001,Area Dasar Tambang,0.804,4.814,34.352,70.775
2026-06-07 10:55:00,GS001,Area Dasar Tambang,0.403,1.872,29.778,78.631
2026-06-07 11:00:00,GS001,Area Dasar Tambang,0.485,2.992,31.396,74.31
2026-06-07 11:05:00,GS001,Area Dasar Tambang,0.739,4.176,31.962,77.956
2026-06-07 11:10:00,GS001,Area Dasar Tambang,0.987,5.599,31.134,84.865
2026-06-07 11:15:00,GS001,Area Dasar Tambang,1.184,8.47,30.438,72.621
2026-06-07 11:20:00,GS001,Area Dasar Tambang,1.011,7.028,30.706,67.27
2026-06-07 11:25:00,GS001,Area Dasar Tambang,0.915,5.693,30.265,77.315
2026-06-07 11:30:00,GS001,Area Dasar Tambang,0.843,5.439,32.308,76.935
2026-06-07 11:35:00,GS001,Area Dasar Tambang,0.784,4.11,31.27,77.568
2026-06-07 11:40:00,GS001,Area Dasar Tambang,0.468,3.152,30.911,71.291
2026-06-07 11:45:00,GS001,Area Dasar Tambang,0.788,5.1,32.002,71.187
2026-06-07 11:50:00,GS001,Area Dasar Tambang,0.992,6.518,27.915,73.263
2026-06-07 11:55:00,GS001,Area Dasar Tambang,1.176,9.21,29.415,71.886
2026-06-07 12:00:00,GS001,Area Dasar Tambang,1.344,11.805,32.974,71.131
2026-06-07 12:05:00,GS001,Area Dasar Tambang,1.756,11.933,33.555,70.66
2026-06-07 12:10:00,GS001,Area Dasar Tambang,1.852,16.273,34.616,75.18
2026-06-07 12:15:00,GS001,Area Dasar Tambang,1.779,18.02,31.719,70.753
2026-06-07 12:20:00,GS001,Area Dasar Tambang,1.932,12.995,33.499,72.159
2026-06-07 12:25:00,GS001,Area Dasar Tambang,1.376,11.685,32.856,69.112
2026-06-07 12:30:00,GS001,Area Dasar Tambang,1.345,10.161,34.764,64.276
2026-06-07 12:35:00,GS001,Area Dasar Tambang,1.068,8.374,32.266,71.074
2026-06-07 12:40:00,GS001,Area Dasar Tambang,0.966,5.756,31.902,82.025
